,jerseyNumber,person.id,person.fullName,person.link,position.code,position.name,position.type,position.abbreviation,name,playerID,season,date,isHome,isWin,isOT,stat.timeOnIce,stat.ot,stat.shutouts,stat.saves,stat.powerPlaySaves,stat.shortHandedSaves,stat.evenSaves,stat.shortHandedShots,stat.evenShots,stat.powerPlayShots,stat.decision,stat.savePercentage,stat.games,stat.gamesStarted,stat.shotsAgainst,stat.goalsAgainst,stat.powerPlaySavePercentage,stat.shortHandedSavePercentage,stat.evenStrengthSavePercentage,team.id,team.name,team.link,opponent.id,opponent.name,opponent.link,game.gamePk,game.link,game.content.link,decisionPTS,FPTS
1593,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-03-02,True,True,False,59:19,0.0,0.0,19.0,5.0,0.0,14.0,0.0,15.0,6.0,W,0.904762,1.0,1.0,21.0,2.0,83.33333333333334,,93.33333333333333,26.0,Los Angeles Kings,/api/v1/teams/26,8.0,Montréal Canadiens,/api/v1/teams/8,2022020982.0,/api/v1/game/2022020982/feed/live,/api/v1/game/2022020982/content,3.0,5.56
1594,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-02-28,False,True,False,65:00,0.0,0.0,26.0,3.0,0.0,23.0,1.0,27.0,3.0,W,0.83871,1.0,1.0,31.0,5.0,100.0,0.0,85.18518518518519,26.0,Los Angeles Kings,/api/v1/teams/26,52.0,Winnipeg Jets,/api/v1/teams/52,2022020961.0,/api/v1/game/2022020961/feed/live,/api/v1/game/2022020961/content,3.0,4.24
1596,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-02-23,False,False,True,62:30,1.0,0.0,28.0,4.0,1.0,23.0,1.0,27.0,4.0,O,0.875,1.0,1.0,32.0,4.0,100.0,100.0,85.18518518518519,26.0,Los Angeles Kings,/api/v1/teams/26,1.0,New Jersey Devils,/api/v1/teams/1,2022020923.0,/api/v1/game/2022020923/feed/live,/api/v1/game/2022020923/content,1.0,3.7199999999999998
1597,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-02-21,False,False,False,57:41,0.0,0.0,18.0,4.0,1.0,13.0,1.0,15.0,4.0,L,0.9,1.0,1.0,20.0,2.0,100.0,100.0,86.66666666666667,26.0,Los Angeles Kings,/api/v1/teams/26,30.0,Minnesota Wild,/api/v1/teams/30,2022020913.0,/api/v1/game/2022020913/feed/live,/api/v1/game/2022020913/content,-1.5,0.8200000000000003
1598,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-02-17,False,False,False,39:17,0.0,0.0,16.0,0.0,2.0,14.0,2.0,15.0,0.0,,0.941176,1.0,1.0,17.0,1.0,,100.0,93.33333333333333,26.0,Los Angeles Kings,/api/v1/teams/26,24.0,Anaheim Ducks,/api/v1/teams/24,2022020882.0,/api/v1/game/2022020882/feed/live,/api/v1/game/2022020882/content,0.0,2.84
1599,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-02-13,True,True,False,60:00,0.0,0.0,27.0,3.0,0.0,24.0,0.0,25.0,4.0,W,0.931034,1.0,1.0,29.0,2.0,75.0,,96.0,26.0,Los Angeles Kings,/api/v1/teams/26,7.0,Buffalo Sabres,/api/v1/teams/7,2022020854.0,/api/v1/game/2022020854/feed/live,/api/v1/game/2022020854/content,3.0,7.48
1600,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-02-11,True,True,False,60:00,0.0,1.0,25.0,8.0,1.0,16.0,1.0,16.0,8.0,W,1.0,1.0,1.0,25.0,0.0,100.0,100.0,100.0,26.0,Los Angeles Kings,/api/v1/teams/26,5.0,Pittsburgh Penguins,/api/v1/teams/5,2022020845.0,/api/v1/game/2022020845/feed/live,/api/v1/game/2022020845/content,3.0,12.0
1601,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-01-31,False,False,True,64:06,1.0,0.0,25.0,0.0,0.0,25.0,0.0,28.0,2.0,O,0.833333,1.0,1.0,30.0,5.0,0.0,,89.28571428571429,26.0,Los Angeles Kings,/api/v1/teams/26,12.0,Carolina Hurricanes,/api/v1/teams/12,2022020802.0,/api/v1/game/2022020802/feed/live,/api/v1/game/2022020802/content,1.0,2.0
1602,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-01-27,False,True,False,59:21,0.0,0.0,45.0,5.0,0.0,40.0,0.0,43.0,5.0,W,0.9375,1.0,1.0,48.0,3.0,100.0,,93.02325581395348,26.0,Los Angeles Kings,/api/v1/teams/26,13.0,Florida Panthers,/api/v1/teams/13,2022020781.0,/api/v1/game/2022020781/feed/live,/api/v1/game/2022020781/content,3.0,10.799999999999999
1603,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-01-24,False,True,False,60:51,0.0,0.0,28.0,5.0,1.0,22.0,1.0,25.0,5.0,W,0.903226,1.0,1.0,31.0,3.0,100.0,100.0,88.0,26.0,Los Angeles Kings,/api/v1/teams/26,4.0,Philadelphia Flyers,/api/v1/teams/4,2022020757.0,/api/v1/game/2022020757/feed/live,/api/v1/game/2022020757/content,3.0,6.719999999999999
1604,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-01-22,False,True,False,60:00,0.0,0.0,18.0,1.0,0.0,17.0,0.0,18.0,1.0,W,0.947368,1.0,1.0,19.0,1.0,100.0,,94.44444444444444,26.0,Los Angeles Kings,/api/v1/teams/26,16.0,Chicago Blackhawks,/api/v1/teams/16,2022020747.0,/api/v1/game/2022020747/feed/live,/api/v1/game/2022020747/content,3.0,6.32
1605,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-01-21,False,False,False,00:39,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,,0.333333,1.0,1.0,3.0,2.0,,,33.33333333333333,26.0,Los Angeles Kings,/api/v1/teams/26,18.0,Nashville Predators,/api/v1/teams/18,2022020742.0,/api/v1/game/2022020742/feed/live,/api/v1/game/2022020742/content,0.0,-1.76
1606,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-01-19,True,False,False,27:27,0.0,0.0,13.0,0.0,0.0,13.0,0.0,17.0,0.0,L,0.764706,1.0,1.0,17.0,4.0,,,76.47058823529412,26.0,Los Angeles Kings,/api/v1/teams/26,25.0,Dallas Stars,/api/v1/teams/25,2022020729.0,/api/v1/game/2022020729/feed/live,/api/v1/game/2022020729/content,-1.5,-2.38
1607,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-01-11,True,True,False,60:00,0.0,0.0,27.0,1.0,0.0,26.0,0.0,28.0,2.0,W,0.9,1.0,1.0,30.0,3.0,50.0,,92.85714285714286,26.0,Los Angeles Kings,/api/v1/teams/26,28.0,San Jose Sharks,/api/v1/teams/28,2022020661.0,/api/v1/game/2022020661/feed/live,/api/v1/game/2022020661/content,3.0,6.48
1608,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-01-09,True,True,False,59:44,0.0,0.0,28.0,8.0,1.0,19.0,1.0,22.0,8.0,W,0.903226,1.0,1.0,31.0,3.0,100.0,100.0,86.36363636363636,26.0,Los Angeles Kings,/api/v1/teams/26,22.0,Edmonton Oilers,/api/v1/teams/22,2022020647.0,/api/v1/game/2022020647/feed/live,/api/v1/game/2022020647/content,3.0,6.719999999999999
1609,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-01-07,False,True,False,59:41,0.0,0.0,19.0,6.0,1.0,12.0,1.0,13.0,6.0,W,0.95,1.0,1.0,20.0,1.0,100.0,100.0,92.3076923076923,26.0,Los Angeles Kings,/api/v1/teams/26,54.0,Vegas Golden Knights,/api/v1/teams/54,2022020635.0,/api/v1/game/2022020635/feed/live,/api/v1/game/2022020635/content,3.0,6.56
1610,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-01-05,True,False,False,59:31,0.0,0.0,17.0,0.0,0.0,17.0,0.0,20.0,1.0,L,0.809524,1.0,1.0,21.0,4.0,0.0,,85.0,26.0,Los Angeles Kings,/api/v1/teams/26,6.0,Boston Bruins,/api/v1/teams/6,2022020621.0,/api/v1/game/2022020621/feed/live,/api/v1/game/2022020621/content,-1.5,-1.42
1611,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2023-01-03,True,True,False,60:00,0.0,0.0,28.0,6.0,0.0,22.0,0.0,24.0,6.0,W,0.933333,1.0,1.0,30.0,2.0,100.0,,91.66666666666666,26.0,Los Angeles Kings,/api/v1/teams/26,25.0,Dallas Stars,/api/v1/teams/25,2022020608.0,/api/v1/game/2022020608/feed/live,/api/v1/game/2022020608/content,3.0,7.719999999999999
1612,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2022-12-29,False,True,False,65:00,0.0,0.0,23.0,1.0,0.0,22.0,0.0,25.0,2.0,W,0.851852,1.0,1.0,27.0,4.0,50.0,,88.0,26.0,Los Angeles Kings,/api/v1/teams/26,21.0,Colorado Avalanche,/api/v1/teams/21,2022020571.0,/api/v1/game/2022020571/feed/live,/api/v1/game/2022020571/content,3.0,4.52
1613,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2022-12-27,True,True,False,60:00,0.0,0.0,23.0,5.0,0.0,18.0,0.0,19.0,6.0,W,0.92,1.0,1.0,25.0,2.0,83.33333333333334,,94.73684210526315,26.0,Los Angeles Kings,/api/v1/teams/26,54.0,Vegas Golden Knights,/api/v1/teams/54,2022020557.0,/api/v1/game/2022020557/feed/live,/api/v1/game/2022020557/content,3.0,6.52
1614,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2022-12-22,True,True,False,63:23,0.0,0.0,27.0,2.0,0.0,25.0,0.0,27.0,3.0,W,0.9,1.0,1.0,30.0,3.0,66.66666666666666,,92.5925925925926,26.0,Los Angeles Kings,/api/v1/teams/26,20.0,Calgary Flames,/api/v1/teams/20,2022020531.0,/api/v1/game/2022020531/feed/live,/api/v1/game/2022020531/content,3.0,6.48
1615,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2022-12-20,True,True,False,60:00,0.0,0.0,24.0,6.0,0.0,18.0,0.0,18.0,7.0,W,0.96,1.0,1.0,25.0,1.0,85.71428571428571,,100.0,26.0,Los Angeles Kings,/api/v1/teams/26,24.0,Anaheim Ducks,/api/v1/teams/24,2022020516.0,/api/v1/game/2022020516/feed/live,/api/v1/game/2022020516/content,3.0,7.76
1616,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2022-12-17,True,True,False,65:00,0.0,0.0,23.0,3.0,2.0,18.0,2.0,19.0,4.0,W,0.92,1.0,1.0,25.0,2.0,75.0,100.0,94.73684210526315,26.0,Los Angeles Kings,/api/v1/teams/26,28.0,San Jose Sharks,/api/v1/teams/28,2022020496.0,/api/v1/game/2022020496/feed/live,/api/v1/game/2022020496/content,3.0,6.52
1617,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2022-12-15,False,True,False,64:48,0.0,0.0,33.0,12.0,4.0,17.0,4.0,18.0,13.0,W,0.942857,1.0,1.0,35.0,2.0,92.3076923076923,100.0,94.44444444444444,26.0,Los Angeles Kings,/api/v1/teams/26,6.0,Boston Bruins,/api/v1/teams/6,2022020472.0,/api/v1/game/2022020472/feed/live,/api/v1/game/2022020472/content,3.0,8.92
1618,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2022-12-13,False,False,False,60:00,0.0,0.0,25.0,6.0,1.0,18.0,1.0,21.0,9.0,L,0.806452,1.0,1.0,31.0,6.0,66.66666666666666,100.0,85.71428571428571,26.0,Los Angeles Kings,/api/v1/teams/26,7.0,Buffalo Sabres,/api/v1/teams/7,2022020457.0,/api/v1/game/2022020457/feed/live,/api/v1/game/2022020457/content,-1.5,-1.5
1619,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2022-12-10,False,True,False,59:59,0.0,0.0,20.0,8.0,1.0,11.0,1.0,13.0,8.0,W,0.909091,1.0,1.0,22.0,2.0,100.0,100.0,84.61538461538461,26.0,Los Angeles Kings,/api/v1/teams/26,8.0,Montréal Canadiens,/api/v1/teams/8,2022020439.0,/api/v1/game/2022020439/feed/live,/api/v1/game/2022020439/content,3.0,5.8
1620,29,8477831,Pheonix Copley,/api/v1/people/8477831,G,Goalie,Goalie,G,Los Angeles Kings,8477831,20222023,2022-12-06,False,True,False,59:58,0.0,0.0,31.0,7.0,1.0,23.0,1.0,23.0,9.0,W,0.939394,1.0,1.0,33.0,2.0,77.77777777777779,100.0,100.0,26.0,Los Angeles Kings,/api/v1/teams/26,9.0,Ottawa Senators,/api/v1/teams/9,2022020406.0,/api/v1/game/2022020406/feed/live,/api/v1/game/2022020406/content,3.0,8.44
1622,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2023-03-06,False,True,False,59:43,0.0,0.0,36.0,7.0,3.0,26.0,3.0,28.0,7.0,W,0.947368,1.0,1.0,38.0,2.0,100.0,100.0,92.85714285714286,28.0,San Jose Sharks,/api/v1/teams/28,52.0,Winnipeg Jets,/api/v1/teams/52,2022021007.0,/api/v1/game/2022021007/feed/live,/api/v1/game/2022021007/content,3.0,9.64
1623,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2023-03-02,True,False,False,59:09,0.0,0.0,17.0,1.0,0.0,16.0,0.0,19.0,3.0,L,0.772727,1.0,1.0,22.0,5.0,33.33333333333333,,84.21052631578947,28.0,San Jose Sharks,/api/v1/teams/28,19.0,St. Louis Blues,/api/v1/teams/19,2022020983.0,/api/v1/game/2022020983/feed/live,/api/v1/game/2022020983/content,-1.5,-2.42
1624,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2023-02-23,True,False,False,59:23,0.0,0.0,25.0,2.0,3.0,20.0,4.0,23.0,4.0,L,0.806452,1.0,1.0,31.0,6.0,50.0,75.0,86.95652173913044,28.0,San Jose Sharks,/api/v1/teams/28,18.0,Nashville Predators,/api/v1/teams/18,2022020929.0,/api/v1/game/2022020929/feed/live,/api/v1/game/2022020929/content,-1.5,-1.5
1625,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2023-02-20,True,True,False,59:46,0.0,1.0,26.0,1.0,2.0,23.0,2.0,23.0,1.0,W,1.0,1.0,1.0,26.0,0.0,100.0,100.0,100.0,28.0,San Jose Sharks,/api/v1/teams/28,55.0,Seattle Kraken,/api/v1/teams/55,2022020905.0,/api/v1/game/2022020905/feed/live,/api/v1/game/2022020905/content,3.0,12.24
1626,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2023-01-27,False,False,True,60:55,1.0,0.0,31.0,6.0,0.0,25.0,0.0,29.0,7.0,O,0.861111,1.0,1.0,36.0,5.0,85.71428571428571,,86.20689655172413,28.0,San Jose Sharks,/api/v1/teams/28,12.0,Carolina Hurricanes,/api/v1/teams/12,2022020783.0,/api/v1/game/2022020783/feed/live,/api/v1/game/2022020783/content,1.0,3.4399999999999995
1627,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2023-01-24,False,False,True,60:25,1.0,0.0,32.0,4.0,0.0,28.0,0.0,31.0,4.0,O,0.914286,1.0,1.0,35.0,3.0,100.0,,90.32258064516128,28.0,San Jose Sharks,/api/v1/teams/28,17.0,Detroit Red Wings,/api/v1/teams/17,2022020760.0,/api/v1/game/2022020760/feed/live,/api/v1/game/2022020760/content,1.0,5.68
1628,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2023-01-22,False,False,False,60:00,0.0,0.0,18.0,4.0,0.0,14.0,0.0,17.0,5.0,L,0.818182,1.0,1.0,22.0,4.0,80.0,,82.35294117647058,28.0,San Jose Sharks,/api/v1/teams/28,6.0,Boston Bruins,/api/v1/teams/6,2022020748.0,/api/v1/game/2022020748/feed/live,/api/v1/game/2022020748/content,-1.5,-1.1799999999999997
1629,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2023-01-18,True,True,False,60:00,0.0,0.0,33.0,2.0,1.0,30.0,1.0,33.0,2.0,W,0.916667,1.0,1.0,36.0,3.0,100.0,100.0,90.9090909090909,28.0,San Jose Sharks,/api/v1/teams/28,25.0,Dallas Stars,/api/v1/teams/25,2022020716.0,/api/v1/game/2022020716/feed/live,/api/v1/game/2022020716/content,3.0,7.92
1630,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2023-01-16,True,False,True,65:00,1.0,0.0,38.0,6.0,0.0,32.0,0.0,35.0,6.0,O,0.926829,1.0,1.0,41.0,3.0,100.0,,91.42857142857143,28.0,San Jose Sharks,/api/v1/teams/28,1.0,New Jersey Devils,/api/v1/teams/1,2022020697.0,/api/v1/game/2022020697/feed/live,/api/v1/game/2022020697/content,1.0,7.119999999999999
1631,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2023-01-11,False,False,False,57:42,0.0,0.0,33.0,2.0,0.0,31.0,0.0,35.0,2.0,L,0.891892,1.0,1.0,37.0,4.0,100.0,,88.57142857142857,28.0,San Jose Sharks,/api/v1/teams/28,26.0,Los Angeles Kings,/api/v1/teams/26,2022020661.0,/api/v1/game/2022020661/feed/live,/api/v1/game/2022020661/content,-1.5,2.42
1632,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2023-01-07,True,False,False,58:19,0.0,0.0,25.0,0.0,0.0,25.0,0.0,28.0,1.0,L,0.862069,1.0,1.0,29.0,4.0,0.0,,89.28571428571429,28.0,San Jose Sharks,/api/v1/teams/28,6.0,Boston Bruins,/api/v1/teams/6,2022020636.0,/api/v1/game/2022020636/feed/live,/api/v1/game/2022020636/content,-1.5,0.5
1633,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2022-12-31,False,False,False,58:57,0.0,0.0,26.0,4.0,1.0,21.0,2.0,22.0,6.0,L,0.866667,1.0,1.0,30.0,4.0,66.66666666666666,50.0,95.45454545454545,28.0,San Jose Sharks,/api/v1/teams/28,25.0,Dallas Stars,/api/v1/teams/25,2022020586.0,/api/v1/game/2022020586/feed/live,/api/v1/game/2022020586/content,-1.5,0.7400000000000002
1634,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2022-12-27,False,False,False,60:00,0.0,0.0,19.0,1.0,1.0,17.0,1.0,23.0,1.0,L,0.76,1.0,1.0,25.0,6.0,100.0,100.0,73.91304347826086,28.0,San Jose Sharks,/api/v1/teams/28,23.0,Vancouver Canucks,/api/v1/teams/23,2022020556.0,/api/v1/game/2022020556/feed/live,/api/v1/game/2022020556/content,-1.5,-2.9400000000000004
1635,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2022-12-22,True,True,False,60:00,0.0,0.0,24.0,7.0,3.0,14.0,3.0,16.0,7.0,W,0.923077,1.0,1.0,26.0,2.0,100.0,100.0,87.5,28.0,San Jose Sharks,/api/v1/teams/28,30.0,Minnesota Wild,/api/v1/teams/30,2022020532.0,/api/v1/game/2022020532/feed/live,/api/v1/game/2022020532/content,3.0,6.76
1636,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2022-12-20,True,False,False,58:28,0.0,0.0,32.0,2.0,1.0,29.0,1.0,35.0,2.0,L,0.842105,1.0,1.0,38.0,6.0,100.0,100.0,82.85714285714286,28.0,San Jose Sharks,/api/v1/teams/28,20.0,Calgary Flames,/api/v1/teams/20,2022020517.0,/api/v1/game/2022020517/feed/live,/api/v1/game/2022020517/content,-1.5,0.17999999999999972
1637,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2022-12-17,False,False,True,65:00,1.0,0.0,39.0,7.0,2.0,30.0,2.0,31.0,8.0,O,0.95122,1.0,1.0,41.0,2.0,87.5,100.0,96.7741935483871,28.0,San Jose Sharks,/api/v1/teams/28,26.0,Los Angeles Kings,/api/v1/teams/26,2022020496.0,/api/v1/game/2022020496/feed/live,/api/v1/game/2022020496/content,1.0,8.36
1638,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2022-12-13,True,True,False,59:54,0.0,0.0,20.0,3.0,0.0,17.0,0.0,18.0,4.0,W,0.909091,1.0,1.0,22.0,2.0,75.0,,94.44444444444444,28.0,San Jose Sharks,/api/v1/teams/28,53.0,Arizona Coyotes,/api/v1/teams/53,2022020465.0,/api/v1/game/2022020465/feed/live,/api/v1/game/2022020465/content,3.0,5.8
1639,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2022-11-25,True,False,False,58:07,0.0,0.0,24.0,1.0,2.0,21.0,2.0,24.0,2.0,L,0.857143,1.0,1.0,28.0,4.0,50.0,100.0,87.5,28.0,San Jose Sharks,/api/v1/teams/28,26.0,Los Angeles Kings,/api/v1/teams/26,2022020331.0,/api/v1/game/2022020331/feed/live,/api/v1/game/2022020331/content,-1.5,0.2599999999999998
1640,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2022-11-19,True,False,False,58:36,0.0,0.0,41.0,5.0,0.0,36.0,0.0,37.0,5.0,L,0.97619,1.0,1.0,42.0,1.0,100.0,,97.2972972972973,28.0,San Jose Sharks,/api/v1/teams/28,3.0,New York Rangers,/api/v1/teams/3,2022020288.0,/api/v1/game/2022020288/feed/live,/api/v1/game/2022020288/content,-1.5,7.34
1641,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2022-11-17,True,False,False,57:47,0.0,0.0,14.0,4.0,0.0,10.0,0.0,16.0,4.0,L,0.7,1.0,1.0,20.0,6.0,100.0,,62.5,28.0,San Jose Sharks,/api/v1/teams/28,17.0,Detroit Red Wings,/api/v1/teams/17,2022020272.0,/api/v1/game/2022020272/feed/live,/api/v1/game/2022020272/content,-1.5,-4.140000000000001
1642,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2022-11-15,False,True,False,60:00,0.0,0.0,24.0,2.0,0.0,22.0,0.0,24.0,2.0,W,0.923077,1.0,1.0,26.0,2.0,100.0,,91.66666666666666,28.0,San Jose Sharks,/api/v1/teams/28,54.0,Vegas Golden Knights,/api/v1/teams/54,2022020256.0,/api/v1/game/2022020256/feed/live,/api/v1/game/2022020256/content,3.0,6.76
1643,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2022-11-13,False,True,False,65:00,0.0,0.0,28.0,2.0,1.0,25.0,2.0,26.0,2.0,W,0.933333,1.0,1.0,30.0,2.0,100.0,50.0,96.15384615384616,28.0,San Jose Sharks,/api/v1/teams/28,30.0,Minnesota Wild,/api/v1/teams/30,2022020240.0,/api/v1/game/2022020240/feed/live,/api/v1/game/2022020240/content,3.0,7.719999999999999
1644,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2022-11-11,False,True,False,60:00,0.0,0.0,25.0,1.0,0.0,24.0,0.0,28.0,1.0,W,0.862069,1.0,1.0,29.0,4.0,100.0,,85.71428571428571,28.0,San Jose Sharks,/api/v1/teams/28,25.0,Dallas Stars,/api/v1/teams/25,2022020223.0,/api/v1/game/2022020223/feed/live,/api/v1/game/2022020223/content,3.0,5.0
1645,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2022-11-05,True,False,True,65:00,1.0,0.0,21.0,0.0,1.0,20.0,1.0,24.0,0.0,O,0.84,1.0,1.0,25.0,4.0,,100.0,83.33333333333334,28.0,San Jose Sharks,/api/v1/teams/28,24.0,Anaheim Ducks,/api/v1/teams/24,2022020188.0,/api/v1/game/2022020188/feed/live,/api/v1/game/2022020188/content,1.0,2.04
1646,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2022-11-03,True,False,True,65:00,1.0,0.0,41.0,6.0,0.0,35.0,0.0,37.0,7.0,O,0.931818,1.0,1.0,44.0,3.0,85.71428571428571,,94.5945945945946,28.0,San Jose Sharks,/api/v1/teams/28,13.0,Florida Panthers,/api/v1/teams/13,2022020173.0,/api/v1/game/2022020173/feed/live,/api/v1/game/2022020173/content,1.0,7.84
1647,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2022-10-29,True,False,False,58:45,0.0,0.0,22.0,3.0,0.0,19.0,0.0,23.0,3.0,L,0.846154,1.0,1.0,26.0,4.0,100.0,,82.6086956521739,28.0,San Jose Sharks,/api/v1/teams/28,14.0,Tampa Bay Lightning,/api/v1/teams/14,2022020129.0,/api/v1/game/2022020129/feed/live,/api/v1/game/2022020129/content,-1.5,-0.22000000000000064
1648,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2022-10-25,True,False,False,55:32,0.0,0.0,27.0,2.0,0.0,25.0,0.0,29.0,2.0,L,0.870968,1.0,1.0,31.0,4.0,100.0,,86.20689655172413,28.0,San Jose Sharks,/api/v1/teams/28,54.0,Vegas Golden Knights,/api/v1/teams/54,2022020107.0,/api/v1/game/2022020107/feed/live,/api/v1/game/2022020107/content,-1.5,0.9799999999999995
1649,47,8473503,James Reimer,/api/v1/people/8473503,G,Goalie,Goalie,G,San Jose Sharks,8473503,20222023,2022-10-23,False,True,False,60:00,0.0,1.0,30.0,3.0,1.0,26.0,1.0,26.0,3.0,W,1.0,1.0,1.0,30.0,0.0,100.0,100.0,100.0,28.0,San Jose Sharks,/api/v1/teams/28,4.0,Philadelphia Flyers,/api/v1/teams/4,2022020091.0,/api/v1/game/2022020091/feed/live,/api/v1/game/2022020091/content,3.0,13.2
